Time_sec,Voltage_V,Current_A,Temperature_C
948,3.8812328137273533,-5.198716180389704,28.911086165967863
949,3.879138365649978,-6.445575398898363,29.331569952134362
950,3.881479146066274,-5.736484989329736,28.667983966238506
951,3.8738110048128,-5.119811749851636,28.54576716212127
952,3.8878388750229216,-5.1359686228355095,28.509288903741204
953,3.8886381170002453,-5.251809552986351,29.119725721586896
954,3.890448521492461,-6.049059063127346,29.438262902857183
955,3.883955941418173,-5.243820784692616,28.584096936369196
956,3.867916002643004,-5.109716631954327,28.412963140971325
957,3.890053564483448,-5.182448287884886,28.7384650360691
958,3.893292074382119,-4.856273442083535,28.46571819762717
959,3.8690657296351696,-4.451714004232318,28.792200064291745
960,3.8944495457123196,-4.69466762057724,27.994162843589006
961,3.8796466997953196,-5.197784854236913,28.433020546595742
962,3.876516726385402,-4.868827150883847,29.006596751960053
963,3.877435339875643,-5.323582755692074,28.734266991161775
964,3.876198266856274,-5.3576656773596465,29.018960340720323
965,3.861341851483767,-4.549649316548362,28.428315039390196
966,3.8706445908608518,-5.32299484400099,28.897018841871894
967,3.893804424631271,-5.429915469884126,29.002242814649325
968,3.8889551620999496,-4.787789818281737,28.49558715185073
969,3.863511599886117,-4.859041816560623,28.36067559338567
970,3.8855914082380316,-4.727171281557201,28.110539248073717
971,3.884345660705111,-6.298558678271738,29.651669423819754
972,3.8635413225717485,-4.447138822022022,27.967017415489156
973,3.894079832332976,-4.933107667849537,28.559085641094757
974,3.8877010085947914,-4.628903460122617,28.404142702641735
975,3.876838932562046,-4.363497790042393,28.27176802376603
976,3.879503975160756,-5.964079409700698,29.60184039264806
977,3.86751127856912,-4.314484231789285,27.999743052004483
978,3.896613935060482,-4.402678405686263,27.731336948451442
979,3.869330195102764,-4.912439878110488,28.362405497971828
980,3.8600565658599777,-5.052594250221578,28.690932370245086
981,3.8854622476558744,-4.59359132196836,28.169990056107988
982,3.8694985370994313,-5.1691584313208745,28.133330564375793
983,3.8672163947366474,-5.133595721851623,28.383653410763444
984,3.873345033777739,-5.018652864456805,28.705869374456682
985,3.8615547316447922,-4.1898624191939895,27.654252627380174
986,3.883783326171362,-5.0835111009029506,28.361547429774298
987,3.864865222331016,-5.716033678496237,29.30622437123235
988,3.874277930385111,-5.42123798383666,28.2081919705263
989,3.879502109626908,-5.011071991643076,28.708664788881908
990,3.860648412551378,-4.739240334698248,28.4045273362286
991,3.8761525159212433,-5.489301858602031,29.085741495319592
992,3.8597037219894283,-4.931013116020683,28.69688438301788
993,3.8784306944744324,-3.7767456461854465,27.362562757257106
994,3.873075350833016,-4.190284350001743,28.158374095925907
995,3.8590585491683296,-4.338014846086066,28.656806431600685
996,3.8703047196809943,-5.186497223903713,28.87789285715597
997,3.86250678531031,-4.954238542508841,28.00656578223997
998,3.8754983491239217,-5.95070604510517,29.338429784768667
999,3.8747434405851826,-4.5432841500564285,27.60543532414273
1000,3.8684347342615566,-4.703873003602218,28.75671967157011
1001,3.892541137277463,-5.148655498337593,28.74531727135718
1002,3.8660279721334714,-5.6761755649895616,29.06542062796334
1003,3.8771675228117273,-4.877246505051206,28.771476876340223
1004,3.8586029718848147,-4.592185246287613,28.266323476719833
1005,3.8500437016549727,-4.362147717013337,27.61693258548781
1006,3.84202905970861,-5.156282804276887,29.012456175211092
1007,3.871718770875506,-4.501225759695133,28.06331392711662
1008,3.8730576395608907,-5.31210548291696,28.665311721946082
1009,3.8651713048038063,-5.006549617983463,28.156355802424255
1010,3.864120499289801,-5.819409883743932,29.13878840157952
1011,3.8675040274270565,-4.013470471934229,27.50523695572716
1012,3.8465003564062163,-5.125613602562417,28.026105261702707
1013,3.8714161062814445,-4.654568960820324,28.024076423194703
1014,3.8607675624005284,-5.0293513887171954,28.05853362045944
1015,3.8792444235267305,-4.631036835032066,28.363695687135245
1016,3.8784272786518117,-4.536508352329264,27.94793142620135
1017,3.8551846947703092,-5.316665620792409,28.578407255242595
1018,3.862119018173915,-5.3210111057370675,28.724415534139055
1019,3.8755647733168193,-5.173470011586969,28.936513777359327
1020,3.839784654564376,-5.628243736797193,28.747886833239995
1021,3.861368070477621,-4.91001541782642,28.58771170730328
1022,3.856344913697264,-5.330799782887844,28.477538610723435
1023,3.8501571362149987,-4.270689523727196,28.104576447964128
1024,3.852393675932063,-4.5152197644701975,27.786618715090512
1025,3.842103445206182,-5.491751432926821,28.546808898542693
1026,3.870468827641693,-4.408955448847385,27.435882323243188
1027,3.8470876961319314,-5.030501529257695,28.965839360627886
1028,3.8318457936742507,-4.912385312026056,27.706520094837988
1029,3.8660793783949825,-5.401786571178527,29.277233114107265
1030,3.851019302873142,-4.434375150339291,27.94492529365354
1031,3.8550658621553424,-5.219824884936244,28.726809612235567
1032,3.8819130977164527,-5.848919962978203,28.650606216736374
1033,3.8519388719553054,-6.5645397273438615,29.632434623482055
1034,3.857743856782884,-4.153527705471057,27.532162027309745
1035,3.8456681024058117,-5.0249980041254,28.58173695713556
1036,3.851145761212183,-4.716415997946907,28.53007594268204
1037,3.8419479222792963,-4.811614930502259,28.402643789607744
1038,3.836429728862245,-5.059798688510075,28.65300052327853
1039,3.8508994721140524,-4.993561531916406,28.312073307754492
1040,3.841419058932725,-4.28159030592043,28.24671740180638
1041,3.841697009222419,-5.717831534097999,28.974007891900776
1042,3.8522464814616777,-4.728350295652325,28.247066777681674
1043,3.8456884508386295,-5.385727057298132,28.76861353424276
1044,3.848695607188417,-4.784814977160386,28.241501431035562
1045,3.850731628078933,-4.604514155453877,27.943752830491952
1046,3.8565647421611553,-4.697404271284565,28.356943208965635
1047,3.8631440970344073,-5.342674259999416,28.48547374219032
1048,3.8540497374531455,-4.923110801244586,28.191592769332328
1049,3.848937923286611,-4.275848763536368,28.250601217118835
1050,3.839095439779002,-5.065789762067619,28.404840305204583
1051,3.851426910403597,-5.1376367150098465,28.26265551611099
1052,3.8548324035827273,-4.8459585707483575,28.393354108023445
1053,3.8443768157115046,-4.219472988331544,28.23438271014589
1054,3.8425577671455757,-5.07237753047826,28.512094059810025
1055,3.831722445790545,-5.053533857946188,29.263344019839092
1056,3.8467320188800493,-4.687893622999622,28.75083936652757
1057,3.8549606964071956,-5.15808437122071,28.625907938344017
1058,3.856458085246322,-4.4773002531999895,27.97212943765348
1059,3.8512243212269337,-5.755413995854902,28.910291894999286
1060,3.8318299543879477,-5.198563188711205,28.26811707295899
1061,3.825405021931796,-4.374910479463926,28.42865129963445
1062,3.8408850155061183,-4.731080572709857,28.17934654823846
1063,3.8454930784713808,-4.848907347438393,28.003105619519985
1064,3.849770817469993,-5.099468968090479,28.62050076372204
1065,3.8541875534484467,-4.322566479567347,27.74137801736526
1066,3.8299610443118883,-5.097834743882557,29.039338822097548
1067,3.851226624501269,-5.164220371524879,28.25699144714733
1068,3.845048816270896,-5.60864664081693,28.700922008309085
1069,3.8247023595340184,-5.4225414838222905,28.43925432329338
1070,3.837472855131999,-6.172094578468645,29.634521203820334
1071,3.830531488349876,-4.70241628711191,28.105924946320922
1072,3.8409511303876473,-5.015762853619822,28.255395095592228
1073,3.859287642081486,-5.033087605402212,28.93947363164486
1074,3.8312201575552987,-4.874633752966296,28.149708910363454
1075,3.831961978405282,-6.089436891965468,29.266192219495018
1076,3.849620778146211,-4.6915663833742425,28.68028039602335
1077,3.852079716016795,-5.038595083215878,28.43459267877123
1078,3.8386771584492463,-5.44516299700968,28.880240633840508
1079,3.8489977251426915,-4.669411270378445,28.878477796427866
1080,3.8416554809367702,-4.42826991014084,28.723285381990518
1081,3.8424861727834796,-4.929311936824837,28.316461745950562
1082,3.8591379535741486,-6.1148366370340375,29.407777822377394
1083,3.8583238718946187,-5.139147431322314,29.05069915414072
1084,3.8300638613815394,-5.274570329365026,28.631357443424555
1085,3.842727872269866,-4.662662193744134,28.78840595170779
1086,3.830261231017891,-5.020433885988229,28.890902441696042
1087,3.8305637335385394,-4.617757482987685,28.559272943331635
1088,3.8279204675111362,-5.326509715250273,28.545036108552438
1089,3.8169169510240355,-4.8390521083685,28.128770906233488
1090,3.843569179163467,-4.067095226540778,27.61333741338304
1091,3.838747528639109,-5.7563770592988845,29.356571687626232
1092,3.8415754686118024,-5.227911686162915,28.627374850526536
1093,3.839872261105313,-4.229269722324084,28.035786743178416
1094,3.8422851807294935,-4.830973299309896,28.074275955703396
1095,3.825543869468041,-5.181462379953518,28.593662056862918
1096,3.850696478014485,-5.046759877062881,28.67525763901081
1097,3.8472264894355677,-4.988769414192889,28.216432063857283
1098,3.8382474220089544,-4.591722628600662,27.600919332708713
1099,3.8480375251202004,-5.138423395890444,28.116729249417624
1100,3.8281443696002926,-4.816803084909332,28.081181259056088
1101,3.8395080000687813,-5.961120423071706,29.1466373552716
1102,3.8373387826230214,-5.581634965527616,29.188929954828307
1103,3.833817458189939,-5.060501738168128,28.284599663714463
1104,3.8492353657400997,-5.464501145839964,28.939328943756053
1105,3.83500534762921,-5.007643170987549,28.080900585898657
1106,3.825704625563654,-4.422085185721468,28.17640128145427
1107,3.8282637348934023,-4.092436347104419,27.595361241753046
1108,3.8287920224845333,-4.839934486268706,29.027740466267012
1109,3.8176401367378947,-4.969896992446879,28.77543111139771
1110,3.835908086978431,-5.271118414073725,27.940132874440145
1111,3.8102994406941515,-5.247037331167962,28.90768887974531
1112,3.829799640057445,-5.122999334534159,28.64473191403709
1113,3.8267285641099966,-5.602250935443896,28.573275740808196
1114,3.8322944608702625,-4.483573510047286,27.922876585503122
1115,3.808139577984077,-5.09154281382833,28.846927917054263
1116,3.8197130083702375,-4.424476428107232,28.17276544943514
1117,3.820649414819289,-4.558756008265928,27.83104944169399
1118,3.8180453641427263,-4.930660082010446,27.68241443239572
1119,3.8335002145427173,-5.654713362877278,29.30394862861347
1120,3.8290304536359034,-5.376819167426741,28.91410620810236
1121,3.85177253402787,-4.985434882945714,28.67897866129434
1122,3.814610786745574,-5.123122502053771,28.491061599495318
1123,3.8291929369270106,-5.430583900645933,28.523623741871162
1124,3.847077767948321,-4.565605722152222,28.014420451783018
1125,3.8239170596938994,-5.042965925439314,28.558381057802386
1126,3.8198045855285137,-4.254932997220488,27.972865953931812
1127,3.8210918679541277,-5.031373849699595,28.21177578978121
1128,3.825170583771769,-5.224600401203782,28.515160275824602
1129,3.8281017704561466,-4.939433273392974,28.925927608558407
1130,3.8223549106019137,-4.693837513382395,28.421210235074064
1131,3.8291530493615853,-4.425946938157205,27.831249341590024
1132,3.8251454554438387,-4.816052132973765,27.97262754092579
1133,3.813779644379842,-4.352030200054143,27.835404843450345
1134,3.8265095162324005,-4.847737078026689,28.483912753361206
1135,3.8202818699556818,-4.989777432670989,28.522039665250524
1136,3.8197694883954605,-4.939837423870934,28.210651403449447
1137,3.812308149161219,-5.590852033065645,28.810118302777127
1138,3.8259320267028785,-5.7204237317609605,29.47349962561491
1139,3.814814821062234,-4.080959028318083,27.866702457597047
1140,3.82051121598274,-4.896723664995704,27.679810309631772
1141,3.815054511508374,-5.663376637830432,28.880287069843977
1142,3.8147077571788133,-4.32312086097182,28.22697605021167
1143,3.8381332690531607,-4.965037125606296,29.113015573027592
1144,3.819854660490281,-4.4760893668234205,28.022052669643422
1145,3.8276923744560145,-5.05571172987307,28.17979000160884
1146,3.823323585213093,-4.5175184917315505,28.428864840027394
1147,3.8398244485989506,-4.597590867710466,28.114824274320018
1148,3.821837370823703,-5.976469043144435,29.469805513634235
1149,3.8060762003782305,-4.999019423572322,28.008606573365462
1150,3.827815268281748,-5.380403845975739,28.65329324599536
1151,3.8246246746044057,-5.307566806846543,28.779172798724513
1152,3.837496958211304,-4.631187973678551,27.85085575379863
1153,3.7997220589405964,-4.440893331095169,27.837603752670283
1154,3.820005614582603,-6.189907440184248,29.580714091436583
1155,3.8279806742599622,-4.798433545753106,28.080908821987354
1156,3.831097759524613,-5.394376538084453,28.415094676278027
1157,3.8093566106716725,-4.45512936330263,27.987023406756048
1158,3.806627027357891,-4.914692882155953,28.464194608581483
1159,3.8268537384204704,-4.383138317695222,28.466611667545187
1160,3.8183191858284067,-4.949454580610391,28.552100803259655
1161,3.8088358689540933,-5.3052020296648275,29.19834130559801
1162,3.8126451247988404,-4.4276013449027545,28.469399826784404
1163,3.8232657350791728,-5.843876281338511,29.417584773731836
1164,3.8181391148555304,-4.367305685005567,28.754102049724054
1165,3.821502734554421,-5.206608931272012,28.3278015866342
1166,3.8197145123470473,-5.156576782438787,28.5711608531981
1167,3.79476278696617,-5.236081602815917,28.107413410150286
1168,3.8063251650766876,-5.110500103518138,28.460308167042992
1169,3.804378678475981,-5.130370288016015,28.635589413263236
1170,3.792246108063485,-4.936763835485087,28.644577029966044
1171,3.8017264289803885,-4.840807973244026,28.649563713909874
1172,3.8229730001674973,-4.477246268916214,27.838344315762935
1173,3.800359064302121,-4.5799382071549495,27.962293228008
1174,3.8117577093310464,-5.131830848978644,28.410527252316196
1175,3.8092569575659123,-4.4612528140020995,27.832946572180322
1176,3.8137974223488373,-4.053833586275852,28.23075443612599
1177,3.818885534082453,-5.256937021866381,28.975443350648817
1178,3.7986100011650836,-4.9937293124725635,28.263860165884665
1179,3.808007302871681,-4.820218577639001,28.695063996132077
1180,3.801214196273664,-6.017274411604835,29.134898868881027
1181,3.817022584959631,-4.783617689908985,28.459978116831465
1182,3.7918691418148356,-5.0599158893508855,28.397928681392138
1183,3.7921482184076654,-4.737081270230125,27.710019759210333
1184,3.818733848050795,-4.785969447446369,28.36470159946578
1185,3.8185464479740046,-4.142244066637754,27.871811446225056
1186,3.8050395482503743,-4.205193512108739,27.863438600061958
1187,3.8119066750264055,-5.5912904602277855,29.288360094866967
1188,3.8217717219743563,-4.630071832001301,28.712353567457303
1189,3.7866467130679426,-4.23875323439019,28.049737475313563
1190,3.798218005285435,-5.517458263953902,29.463737367902013
1191,3.7957499505567815,-5.088013550256399,28.65827157404799
1192,3.80641533825463,-5.363615993289604,28.719752846990904
1193,3.7911173773610587,-4.9806898969584745,28.260214904415495
1194,3.7959570230810153,-5.372548037708654,29.02642664399316
1195,3.792939262146663,-4.11998324141376,27.64662558350017
1196,3.802970330514387,-5.008061016155557,28.024686026293132
1197,3.787071693164259,-5.065971926463103,28.71393409834006
1198,3.810182193951807,-4.453942296971118,28.02178142087099
1199,3.781706231060718,-4.76018466354418,27.94955280733622
1200,3.8000876477539944,-4.920839813643253,28.542102251600607
1201,3.787619514463867,-4.921259455683391,28.06489390453667
1202,3.798827291445811,-5.0790012527245425,28.183661450810273
1203,3.8148860532175224,-4.771802424974608,28.055502995023637
1204,3.806269458119423,-5.436090915399038,28.829464029781246
1205,3.8008567925745442,-5.403773758807464,29.10852903159982
1206,3.795919379824474,-4.671719434672639,28.58074410924835
1207,3.8011499122809314,-5.923642503857353,28.88224478639517
1208,3.7923871452844407,-4.563460596461085,28.11388564728671
1209,3.8064229190381402,-5.069769428181701,28.806548996533405
1210,3.802546263400778,-4.813172475971606,28.199953224195752
1211,3.796916967771845,-5.355767523568033,28.846780447657256
1212,3.792155698414227,-5.482408640689105,29.00222271072583
1213,3.784091204787399,-4.668171224938242,27.82797517469476
1214,3.778201644360798,-4.529251704832372,28.466240997799392
1215,3.7848492767969866,-5.504479237884157,28.976083429060207
1216,3.80033898969885,-5.291744936196725,28.539439537690537
1217,3.8134838167924765,-5.367796423278171,28.86785766227151
1218,3.7792179737110336,-4.94885249234978,28.466639470727042
1219,3.793931867798723,-5.464615646719666,28.79177549037219
1220,3.7700339824293985,-5.336465998301772,29.098282017772675
1221,3.7794155038408443,-5.562183068060628,28.87618303590166
1222,3.790702833180597,-4.776160166325962,28.89888128047532
1223,3.7913283543725997,-5.415866856106721,29.003144566222172
1224,3.8131949151875295,-4.545307296249945,28.363461479033557
1225,3.7884050246755034,-4.8743148458781285,28.723923186188816
1226,3.79135753471045,-5.291600948261907,28.42186845510489
1227,3.795528658360902,-4.692062822954407,28.43255339780471
1228,3.792716865876791,-4.3744168518180135,27.841464332748178
1229,3.780071291659529,-3.9375293293131755,27.531230551113346
1230,3.7883772237936446,-5.440715463467565,28.956815758524808
1231,3.79890743767557,-5.419197799071083,28.307305990912567
1232,3.7858816418536647,-4.26777185962343,27.933910427388998
1233,3.7860948095802365,-3.5941207483831525,27.75867214406076
1234,3.7833824053373806,-5.165218941349878,29.042003019951736
1235,3.776249061044929,-5.7370918963659685,29.067761992245845
1236,3.771364869076316,-5.656649279457831,28.77562573175111
1237,3.787164682493959,-4.540415072657984,28.41210658560331
1238,3.810265257174381,-4.8453934025321335,28.1266467250095
1239,3.79138277249537,-5.839449667589921,29.01721507607386
1240,3.7782077579822992,-4.9876164985183,29.12553350573077
1241,3.770864450744294,-5.5284967752402805,28.813135166092987
1242,3.790148853096703,-4.030525676100628,27.97537729665223
1243,3.772811675170677,-4.562835079573244,28.27619129233633
1244,3.7987195852470803,-5.033331068871975,28.230761135959277
1245,3.782208390065505,-4.389584870617357,28.29008183020521
1246,3.784029849847152,-5.68515287127398,29.506169422417244
1247,3.795123611449232,-4.64645291860252,28.728158329866105
1248,3.785618120022661,-5.033893101443048,28.060537729049287
1249,3.782072751220517,-5.397252027988673,28.989642722081665
1250,3.776504808477474,-5.6986456662936495,29.01811973797793
1251,3.768065671759544,-5.428016092743153,29.12243927851844
1252,3.788501089438964,-4.023217659551451,27.820263643773256
1253,3.7909750046047854,-5.345569037868162,28.9437827605273
1254,3.7862348022720216,-4.879428772792713,28.336451072091442
1255,3.796433604879562,-4.332696853443086,27.917278325386608
1256,3.7914729039490616,-4.701609380997386,28.698900382155387
1257,3.7792759038180357,-4.693114336397053,28.276388379554433
1258,3.793791540263353,-5.135551936380573,28.079150885401962
1259,3.778853336412027,-4.848150815567901,28.09133344063824
1260,3.778121492184099,-5.013823087238871,28.026034823076586
1261,3.779907476984354,-5.5290120049248905,28.612867246872103
1262,3.7773800315999693,-5.084283557395565,28.28761807420032
1263,3.7793580716929878,-4.14128872773958,28.258282078358768
1264,3.7844676875333496,-5.714391224508471,29.570678867391063
1265,3.765977595712393,-5.8696620655122,29.47669397983508
1266,3.7619340955733866,-4.891457380389005,28.26358946538222
1267,3.7608602240426503,-5.495607348308673,28.625179312223334
1268,3.766408188158452,-4.4204682736763345,28.186778050837496
1269,3.779598065202172,-4.863136855414923,28.107496026247173
1270,3.7765063605940523,-5.189960746340923,28.941023276237978
1271,3.77237425197564,-5.313421369188283,28.29973410501233
1272,3.777358072904037,-4.785393392231476,28.023206030759624
1273,3.775959739756875,-4.874194092250013,28.180071460433847
1274,3.7595334868420083,-4.392838195360275,27.9874074085563
1275,3.772085872338916,-3.9320836208228798,27.501360897044442
1276,3.7793677811627044,-4.70431650584098,28.04561790599704
1277,3.771083320519138,-4.784899225664735,28.707466311996154
1278,3.763265865427252,-5.731268833803662,28.797313624365916
1279,3.7949339639555553,-5.39896090456291,28.672595272986825
1280,3.7836100852957792,-5.038840444914417,28.575410417959603
1281,3.7880486791959505,-4.863645790644273,27.94574850371033
1282,3.7611027582487937,-5.3479356411609,28.30587611335645
1283,3.7668885600741233,-4.893416778683295,28.516280366444544
1284,3.7759321130621495,-5.059227226267024,27.858279694417604
1285,3.75775340761796,-4.704036447451851,28.008066792691952
1286,3.7714475875775375,-5.380117705893371,28.292429875968207
1287,3.77222803652829,-5.292522768167173,28.780022504089033
1288,3.760971174915246,-5.145296473194553,28.44249322497261
1289,3.777331014322308,-5.777198400239772,28.544045756060342
1290,3.760728828055041,-5.269961076039722,28.453270072986832
1291,3.7726176904697564,-5.8732831623565,29.412975222427775
1292,3.747451146027427,-6.332754240626905,29.61981897980433
1293,3.757549589715622,-5.679398857349359,29.26439576910079
1294,3.766795205171855,-5.652008553590189,28.91940774327517
1295,3.7670831247253824,-4.871548955563249,28.476289514842232
1296,3.7512778980485972,-4.7890461378233224,28.336093111403507
1297,3.7769724369991216,-4.924080101286827,28.467063631580896
1298,3.7710548678280147,-5.495621976857802,28.963569154510434
1299,3.777858479687141,-5.21025146504539,28.453639211535144
1300,3.786316206261963,-5.323228039154414,29.221529227338042
1301,3.753199726439631,-5.455076131262632,28.843848774255942
1302,3.7729158254825585,-4.544730740939351,28.69160846270326
1303,3.757619927850783,-5.599267397719403,28.858382196139264
1304,3.759728127712457,-4.805775937117497,28.30083257180979
1305,3.7854939724653978,-5.146855527671095,28.169979394232882
1306,3.774422149028359,-5.0067594861571045,28.697327224259094
1307,3.773474925176773,-4.810451477815462,28.416716426877922
1308,3.7571261452467297,-4.520368879586201,27.87224997120999
1309,3.774361618090375,-4.006655378605075,27.89017935551875
1310,3.767264532669431,-5.015305396800858,27.962908652617745
1311,3.7640876254651903,-5.456698872047096,29.00049631088208
1312,3.7453980768249164,-6.057875387254045,29.423018016497906
1313,3.744162852116301,-5.108262899352287,28.2617559667967
1314,3.766105734018108,-5.170793881515461,28.705293122742653
1315,3.752687192345584,-4.54388695963361,28.382202752219158
1316,3.7707257226480526,-5.763639631322061,28.910956806758616
1317,3.762010438528977,-5.016051336412569,28.241927886832965
1318,3.7692921721098167,-4.364815074432949,27.999836284037826
1319,3.771146527872796,-6.056207591224082,29.50177005121156
1320,3.761911506656469,-4.458142812659609,28.436126077225083
1321,3.7611721636270032,-4.867607566508687,28.37365020253977
1322,3.7592397098274417,-5.450740506016437,29.082803359597445
1323,3.7534383941610407,-4.671431420068533,28.56218578499462
1324,3.7574880940576896,-5.711350560650478,29.168446068966116
1325,3.766261780673259,-5.598249152555413,28.7407814153237
1326,3.751816854866411,-5.324111322015621,28.43972100228755
1327,3.742623813789711,-4.3201001166355875,27.757811294944673
1328,3.732377805356315,-4.207742183647551,28.41403076446557
1329,3.764710813612999,-4.3805920973664065,27.96882411412278
1330,3.7647107244472315,-5.577999952189004,29.182354213528978
1331,3.7631519523426924,-5.180030372910061,27.91011153214552
1332,3.767250451376839,-4.707466846480024,27.979712174687236
1333,3.755854748147561,-4.953558497496587,28.048651625152726
1334,3.761607304278182,-5.1220687420910584,28.61938624468941
1335,3.765983313480863,-4.6069433995122715,28.157819365887413
1336,3.756574893654003,-4.977939240045163,28.579347236421214
1337,3.7713563670243304,-5.381340536717429,28.958801467100383
1338,3.7535547721612788,-5.326221500138479,28.93344967714196
1339,3.752516460352943,-3.8294238468600783,27.514730874454013
1340,3.763411613758421,-5.781268717193802,28.737511234097504
1341,3.730382791223027,-5.684401117069006,29.5863023835645
1342,3.741878715075477,-5.456761143693147,29.07198626851783
1343,3.745813606134434,-5.0120531445987275,28.88491372581276
1344,3.747171036267679,-5.20682586121144,28.373713492087745
1345,3.759201586703573,-5.560631221271479,29.14164360504293
1346,3.750513719442244,-4.595986543875898,28.611682480096075
1347,3.768748895150431,-5.069539370596062,28.32498593430634
1348,3.74816401022752,-5.321573616412327,28.77069784213826
1349,3.748647194361752,-5.576304949893357,28.441233199508122
1350,3.7556205678677252,-4.769058834146292,28.61394776198248
1351,3.747461352830798,-5.37662845301576,28.714545014934462
1352,3.75221714577098,-4.270640859538274,28.051127312755266
1353,3.7515930778594813,-5.126316526486825,28.323607602530295
1354,3.7504150394118123,-5.0123657678082,28.661996658371187
1355,3.740950536790139,-4.283739602794693,28.11857512031204
1356,3.7556657168412997,-4.978207093887405,28.516534643178435
1357,3.7482561498269735,-4.530156685046338,28.017465497181806
1358,3.729197166828363,-4.953462135088845,28.613510692388612
1359,3.743418852794116,-4.668605446137751,28.53041422451439
1360,3.7486050101149337,-4.9586104724530315,28.67366364812147
1361,3.74485193018443,-4.831350560826306,28.39655911745531
1362,3.7480091219829488,-5.208695025758016,28.090079521136214
1363,3.744417275337118,-6.026032835823633,29.035848334353787
1364,3.746935380912743,-5.265109919907491,28.690267530012424
1365,3.764986290787004,-5.024001445618322,28.132255729500656
1366,3.745588242576013,-4.299260908026048,28.394854978173246
1367,3.7388126893132196,-5.04994036417653,28.7930473577264
1368,3.731032974716758,-5.212157737129986,29.07251454999856
1369,3.728990319076765,-5.3815287232541325,28.453503147653702
1370,3.74668514205902,-4.922503198194044,28.07234891812714
1371,3.7211921789855644,-5.652443889885204,28.94583567576868
1372,3.7432655734804046,-5.38297158285857,28.80611949731425
1373,3.7385043214777864,-5.65229610300536,28.608485101004003
1374,3.730289671271854,-4.6883163836301005,28.069612472160536
1375,3.7394724555799232,-5.255568769559347,28.48222976273245
1376,3.7283477012669133,-4.718868840420403,28.005182507612258
1377,3.743382563620024,-4.855395297559494,28.46693242548142
1378,3.7330762124060843,-5.8116698227948635,29.29252660178529
1379,3.75080269110463,-5.477585021872762,29.099164245384625
1380,3.729597600584578,-4.753315851871485,28.55824939861454
1381,3.7482581816490477,-4.9541080740855445,28.088946919479202
1382,3.7402197446919034,-5.383302396055127,28.411332345446613
1383,3.7425291171336967,-4.619835675948678,27.593602249163638
1384,3.7455235189241223,-5.285038982235668,28.299371750997672
1385,3.7344697775024365,-4.985537567189238,28.292677558788487
1386,3.7433470437715934,-5.864831747538866,28.817529477952434
1387,3.739522004795422,-4.923585011936223,28.046316109454892
1388,3.74212787553037,-5.517621750493708,29.032967661181782
1389,3.7356820021989,-5.956499806837743,29.434255744133047
1390,3.732323305030939,-5.139601805542712,28.631889997809484
1391,3.730479627440641,-5.536783696451973,29.40276666744252
1392,3.7512059295699287,-5.300499977835613,28.31840802131087
1393,3.7432270373516943,-4.609351621972395,28.299962009701222
1394,3.7356753525029305,-4.59512629937212,27.91777740716805
1395,3.73938497892844,-6.380403199394674,29.28663031831317
1396,3.733733145923478,-4.521348650247674,28.1489269211015
1397,3.7251944993980333,-5.040988845566692,28.849777773433836
1398,3.7464508529367415,-4.895828316970913,28.46682826081708
1399,3.716202605105758,-5.703517753230575,28.606798027104674
1400,3.742910761038099,-5.2475415259655005,28.75601096931951
1401,3.734719883811103,-4.4636422721458295,28.15828895419581
1402,3.727709859121308,-4.864096744467201,28.44076907544117
1403,3.744942641367957,-4.03273969410279,27.610708866843485
1404,3.7271712886466797,-4.293261771865898,27.858633003433344
1405,3.727462576151511,-5.059969182089167,29.02278518769035
1406,3.734185410625126,-4.4235751025792105,27.69291578698386
1407,3.740414354654599,-4.663770430683409,28.88708198314322
1408,3.744797001271549,-5.175741237356971,28.63850248535422
1409,3.737493161229798,-5.373075446526745,28.755165179625664
1410,3.7250054908786954,-5.2593616514329575,28.771050341919423
1411,3.7433196084159026,-5.609108801266917,28.7317085417107
1412,3.7373993433209023,-6.004725663933165,29.56930694287073
1413,3.7286936735660077,-4.734226318845665,27.64179008888096
1414,3.7340086175372593,-4.802820549949402,28.22822767370134
1415,3.7181546385765087,-4.817793045836055,28.33899148054391
1416,3.7273570406175844,-5.046942670687044,28.364804700179846
1417,3.724870822965602,-4.8489689332753,28.602919710077465
1418,3.720256296412722,-5.106326283678546,28.265286337063245
1419,3.718907850011693,-5.588178491266781,28.896420810211453
1420,3.7346404780531595,-4.718390525983198,27.840815787980684
1421,3.7334987527436208,-4.291782764484075,27.712587159711738
1422,3.740050967490495,-5.0244987743955205,28.69212512124382
1423,3.7322918494107675,-4.321203648942517,28.312979059958252
1424,3.700341520617258,-5.162707091312404,28.71320500913767
1425,3.7309997436060462,-5.00181169495444,28.697476100317434
1426,3.7293754924894915,-4.187122795381778,27.91055431194337
1427,3.7323529853074504,-5.602410927395425,28.689612403911937
1428,3.72379863125658,-4.466974733214423,28.389969846516543
1429,3.6947068355470756,-4.879666953080729,28.6012897374737
1430,3.7342659459699656,-4.593817831215351,28.050069326300957
1431,3.72676133864652,-4.027860570632059,28.034564073716336
1432,3.708265761625354,-5.225922862105899,28.821252388109034
1433,3.726861890257258,-5.024667862940162,28.079041038742027
1434,3.7224884750470704,-4.433615755612116,28.154588177998594
1435,3.7315142128370775,-5.2462524056638635,29.064352466871185
1436,3.7284065547660843,-5.418912186974703,28.311088014680973
1437,3.7115581746950626,-5.66848770789249,28.17628299396032
